scenario,profit_EUR
1452,80225.37953000002
1453,81414.45430000001
1454,81217.134955
1455,80641.78845000001
1456,205005.481225
1457,207453.48636999994
1458,207478.38297999997
1459,206710.97686999995
1460,276740.942075
1461,280570.212825
1462,281063.36416500004
1463,279098.27738
1464,85353.17714500001
1465,86615.44527000001
1466,87127.70853000002
1467,86413.16223000002
1468,35399.05774000001
1469,35679.45350500001
1470,35078.758810000014
1471,35190.41379000001
1472,302864.34076000005
1473,307044.98932500003
1474,305586.67030500004
1475,304229.10230500007
1476,330384.910755
1477,334388.876705
1478,333729.99938000005
1479,332435.32112000004
1480,9577.9649
1481,9592.6461
1482,9562.560675
1483,9526.58675
1484,0.0
1485,0.0
1486,0.0
1487,0.0
1488,25602.92292499999
1489,25979.52468999999
1490,24643.242564999993
1491,25498.61395
1492,186532.97373499998
1493,189876.76075999995
1494,185886.09105499994
1495,187575.13512999992
1496,387060.36677
1497,392168.282875
1498,390997.735405
1499,389141.38728
1500,221238.08515499986
1501,225808.55184499986
1502,224386.55125999986
1503,222408.6469599998
1504,308459.54601
1505,313770.59969999996
1506,313039.70923499996
1507,310637.44674
1508,249287.2778
1509,253004.34012000004
1510,252803.834235
1511,250623.18774
1512,176127.34737000003
1513,179941.40646000003
1514,179842.03983000005
1515,177321.661345
1516,260587.26363499986
1517,265148.1056049999
1518,264119.78112999984
1519,261044.84230999986
1520,577926.4559050001
1521,590474.8994950001
1522,585185.11614
1523,579199.0646300002
1524,566972.7784000002
1525,579174.82913
1526,573505.9955200001
1527,567754.2301100001
1528,444985.56503500004
1529,453810.35258500004
1530,453178.19755000004
1531,447134.083425
1532,72503.6085
1533,74222.225535
1534,73543.08192999999
1535,72766.64348
1536,191575.77118999994
1537,195658.87521999993
1538,194928.59127999994
1539,193079.10701999994
1540,243997.417625
1541,249093.93334499997
1542,247618.82853
1543,245381.82752
1544,77296.62251500002
1545,78994.70905500001
1546,78848.37434000001
1547,78202.14737000002
1548,35856.34610500001
1549,36247.39479000001
1550,35634.22289000001
1551,35654.245915000014
1552,282013.8101400001
1553,288676.69422500004
1554,285208.7263900001
1555,284087.6895700001
1556,287237.16429000004
1557,291957.01068000006
1558,288655.8085500001
1559,287807.83971500007
1560,9980.215560000002
1561,10010.625900000001
1562,9976.079200000002
1563,9930.409085000001
1564,0.0
1565,0.0
1566,0.0
1567,0.0
1568,23978.964794999978
1569,24353.874399999986
1570,23025.670779999986
1571,23850.748399999982
1572,169756.60007999995
1573,172764.47341999994
1574,168156.9199599999
1575,169415.69827499992
1576,333332.23065000004
1577,339290.463185
1578,334544.38434
1579,333760.462345
1580,205212.11119499983
1581,210800.94053999986
1582,208669.9592799999
1583,205677.78328999988
1584,281529.94503999996
1585,288316.3703499999
1586,286103.5120799999
1587,282796.0681599999
1588,223774.98714999997
1589,228863.71398999996
1590,227248.50545
1591,224346.92866499998
1592,157230.58030500004
1593,161769.49411000003
1594,160595.62152000002
1595,157845.76858500004
1596,231984.7868799999
1597,237766.13397999993
1598,235027.1309199999
1599,231499.86047499988
